patch name,age,Split,base,rIdx,cIdx,count_DN3,count_Postsel DP (CD69+),count_Postsel DP (CD69-),count_Presel DP,shape_cluster,comp_cluster_raw,comp_cluster_aligned,enrich_DN3,enrich_Postsel DP (CD69+),enrich_Postsel DP (CD69-),enrich_Presel DP
Y2_K8_sq_r50_c20.tif,Y,Y2,Y2_K8_sq,50,20,2,0,19,127,0,2,2,1.5071859,2.9828894,1.1103168,0.9761805
Y2_K8_sq_r50_c31.tif,Y,Y2,Y2_K8_sq,50,31,4,0,24,127,0,0,0,2.591976,2.8498943,1.3328153,0.93265647
Y2_K8_sq_r50_c32.tif,Y,Y2,Y2_K8_sq,50,32,0,0,29,106,1,2,2,0.33004072,3.265937,1.8390987,0.89277124
Y2_K8_sq_r50_c33.tif,Y,Y2,Y2_K8_sq,50,33,3,0,21,146,1,0,0,1.8401688,2.601357,1.0676123,0.97818357
Y2_K8_sq_r50_c34.tif,Y,Y2,Y2_K8_sq,50,34,2,0,22,152,2,2,2,1.2701005,2.5136707,1.079608,0.9839228
Y2_K8_sq_r50_c35.tif,Y,Y2,Y2_K8_sq,50,35,1,0,18,134,2,2,2,0.8751402,2.886667,1.0193976,0.99655616
Y2_K8_sq_r50_c42.tif,Y,Y2,Y2_K8_sq,50,42,4,0,29,98,0,0,0,3.059701,3.364161,1.8944099,0.850542
Y2_K8_sq_r50_c43.tif,Y,Y2,Y2_K8_sq,50,43,2,0,20,120,1,2,2,1.5699854,3.1071763,1.2158917,0.9610273
Y2_K8_sq_r50_c49.tif,Y,Y2,Y2_K8_sq,50,49,0,0,18,134,2,2,2,0.29360765,2.9054117,1.0260171,1.0030272
Y2_K8_sq_r50_c50.tif,Y,Y2,Y2_K8_sq,50,50,0,0,12,105,2,1,1,0.37996286,3.7599447,0.8971532,1.0181615
Y2_K8_sq_r51_c12.tif,Y,Y2,Y2_K8_sq,51,12,7,0,8,132,0,0,0,4.5519037,3.0029087,0.48723248,1.0212705
Y2_K8_sq_r51_c13.tif,Y,Y2,Y2_K8_sq,51,13,5,0,14,171,0,0,0,2.5904758,2.3303823,0.6450158,1.0258269
Y2_K8_sq_r51_c14.tif,Y,Y2,Y2_K8_sq,51,14,1,0,21,162,0,2,2,0.7292835,2.405556,0.98725444,1.003348
Y2_K8_sq_r51_c15.tif,Y,Y2,Y2_K8_sq,51,15,5,0,3,151,0,0,0,3.089263,2.7790895,0.18567172,1.080682
Y2_K8_sq_r51_c16.tif,Y,Y2,Y2_K8_sq,51,16,5,0,2,41,1,0,0,9.947427,8.948668,0.42704493,0.9532115
Y2_K8_sq_r51_c18.tif,Y,Y2,Y2_K8_sq,51,18,3,0,10,142,1,0,0,2.0159812,2.8498943,0.5712066,1.0423808
Y2_K8_sq_r51_c19.tif,Y,Y2,Y2_K8_sq,51,19,3,0,14,144,2,0,0,1.9417733,2.74499,0.7597732,1.0181023
Y2_K8_sq_r51_c31.tif,Y,Y2,Y2_K8_sq,51,31,0,0,25,143,2,2,2,0.265974,2.631961,1.2811348,0.96942484
Y2_K8_sq_r51_c34.tif,Y,Y2,Y2_K8_sq,51,34,1,0,22,96,2,2,2,1.1210474,3.6977966,1.5881836,0.91591066
Y2_K8_sq_r51_c35.tif,Y,Y2,Y2_K8_sq,51,35,2,0,22,139,2,2,2,1.370169,2.7117174,1.1646681,0.97096026
Y2_K8_sq_r51_c50.tif,Y,Y2,Y2_K8_sq,51,50,2,0,9,90,1,0,0,2.1949308,4.3440137,0.7877528,1.0090729
Y2_K8_sq_r52_c13.tif,Y,Y2,Y2_K8_sq,52,13,4,0,9,140,0,0,0,2.6254206,2.886667,0.52347445,1.0410122
Y2_K8_sq_r52_c14.tif,Y,Y2,Y2_K8_sq,52,14,5,0,12,112,0,0,0,3.796728,3.415522,0.8149712,0.98626226
Y2_K8_sq_r52_c15.tif,Y,Y2,Y2_K8_sq,52,15,6,0,0,73,0,0,0,7.2568207,5.523869,0.052721597,1.0421098
Y2_K8_sq_r52_c16.tif,Y,Y2,Y2_K8_sq,52,16,8,0,5,135,0,0,0,5.124432,2.9828894,0.31316626,1.037431
Y2_K8_sq_r52_c17.tif,Y,Y2,Y2_K8_sq,52,17,3,0,2,145,0,0,0,2.0822964,2.9436407,0.14047532,1.0993363
Y2_K8_sq_r52_c18.tif,Y,Y2,Y2_K8_sq,52,18,4,0,3,130,0,0,0,2.927627,3.2189453,0.2150586,1.0782188
Y2_K8_sq_r52_c19.tif,Y,Y2,Y2_K8_sq,52,19,6,0,8,157,0,0,0,3.3977022,2.5863202,0.41963953,1.045552
Y2_K8_sq_r52_c31.tif,Y,Y2,Y2_K8_sq,52,31,0,0,22,115,1,2,2,0.32529193,3.2189453,1.3825196,0.95428556
Y2_K8_sq_r52_c35.tif,Y,Y2,Y2_K8_sq,52,35,2,1,31,124,1,1,1,1.4129868,8.389377,1.6814895,0.89363575
Y2_K8_sq_r52_c50.tif,Y,Y2,Y2_K8_sq,52,50,1,0,4,117,1,2,2,1.0939252,3.6083338,0.30995196,1.0882467
Y2_K8_sq_r53_c13.tif,Y,Y2,Y2_K8_sq,53,13,8,0,4,99,0,0,0,6.802344,3.9595876,0.3401243,1.0112437
Y2_K8_sq_r53_c14.tif,Y,Y2,Y2_K8_sq,53,14,6,0,7,137,0,0,0,3.867122,2.9436407,0.42142594,1.0388918
Y2_K8_sq_r53_c15.tif,Y,Y2,Y2_K8_sq,53,15,3,0,8,174,0,0,0,1.6925617,2.392692,0.38822266,1.0716797
Y2_K8_sq_r53_c16.tif,Y,Y2,Y2_K8_sq,53,16,1,0,8,167,1,2,2,0.7620603,2.5136707,0.4078519,1.0807021
Y2_K8_sq_r53_c17.tif,Y,Y2,Y2_K8_sq,53,17,2,0,7,171,2,0,0,1.2421862,2.4584253,0.35196012,1.082191
Y2_K8_sq_r53_c18.tif,Y,Y2,Y2_K8_sq,53,18,1,0,5,152,1,2,2,0.8477921,2.7964587,0.2935934,1.0946141
Y2_K8_sq_r53_c19.tif,Y,Y2,Y2_K8_sq,53,19,1,0,17,164,2,2,2,0.7372105,2.4317033,0.81231374,1.0267371
Y2_K8_sq_r53_c20.tif,Y,Y2,Y2_K8_sq,53,20,2,0,16,157,2,2,2,1.2772762,2.5278723,0.79618543,1.0219238
Y2_K8_sq_r53_c21.tif,Y,Y2,Y2_K8_sq,53,21,0,0,20,149,1,2,2,0.26441857,2.6165695,1.0239089,1.0040522
Y2_K8_sq_r53_c22.tif,Y,Y2,Y2_K8_sq,53,22,1,0,20,113,1,2,2,0.9974025,3.2899516,1.2874148,0.9584471
Y2_K8_sq_r53_c35.tif,Y,Y2,Y2_K8_sq,53,35,0,0,31,124,0,2,2,0.2879973,2.8498943,1.7136197,0.9107116
Y2_K8_sq_r53_c50.tif,Y,Y2,Y2_K8_sq,53,50,0,0,2,126,2,1,1,0.34781215,3.4417953,0.16424805,1.1175278
Y2_K8_sq_r53_c51.tif,Y,Y2,Y2_K8_sq,53,51,1,0,10,84,1,2,2,1.39842,4.6127152,0.92453027,1.0004518
Y2_K8_sq_r54_c13.tif,Y,Y2,Y2_K8_sq,54,13,2,0,8,128,0,0,0,1.6148422,3.195953,0.51855457,1.0541109
Y2_K8_sq_r54_c14.tif,Y,Y2,Y2_K8_sq,54,14,0,0,3,141,0,1,1,0.30969572,3.0646124,0.20474757,1.1130502
Y2_K8_sq_r54_c15.tif,Y,Y2,Y2_K8_sq,54,15,1,0,8,154,0,2,2,0.82210135,2.7117174,0.4399857,1.0753646
Y2_K8_sq_r54_c16.tif,Y,Y2,Y2_K8_sq,54,16,2,0,10,179,2,0,0,1.171388,2.3183076,0.4646603,1.0681157
Y2_K8_sq_r54_c17.tif,Y,Y2,Y2_K8_sq,54,17,1,0,14,162,0,2,2,0.757803,2.4996278,0.6918605,1.0425851
Y2_K8_sq_r54_c18.tif,Y,Y2,Y2_K8_sq,54,18,3,0,15,154,1,0,0,1.8190175,2.5714562,0.7608272,1.0197423
Y2_K8_sq_r54_c19.tif,Y,Y2,Y2_K8_sq,54,19,1,0,17,194,1,2,2,0.6338632,2.0908103,0.698438,1.0437993
Y2_K8_sq_r54_c20.tif,Y,Y2,Y2_K8_sq,54,20,4,0,11,191,2,0,0,1.9564433,2.151122,0.47221312,1.0573448
Y2_K8_sq_r54_c21.tif,Y,Y2,Y2_K8_sq,54,21,3,0,13,163,1,0,0,1.7486688,2.4720078,0.6370284,1.0374098
Y2_K8_sq_r54_c22.tif,Y,Y2,Y2_K8_sq,54,22,1,0,20,158,0,2,2,0.74942946,2.4720078,0.96733934,1.0056847
Y2_K8_sq_r54_c23.tif,Y,Y2,Y2_K8_sq,54,23,4,0,25,154,0,0,0,2.1996768,2.4185588,1.1772591,0.95910895
Y2_K8_sq_r54_c24.tif,Y,Y2,Y2_K8_sq,54,24,4,0,12,143,1,0,0,2.5275788,2.7790895,0.66311324,1.0236163
Y2_K8_sq_r54_c25.tif,Y,Y2,Y2_K8_sq,54,25,1,0,10,152,1,2,2,0.82210135,2.7117174,0.54351175,1.061444
Y2_K8_sq_r54_c36.tif,Y,Y2,Y2_K8_sq,54,36,1,0,29,135,1,2,2,0.8122559,2.679242,1.5087216,0.9318242
Y2_K8_sq_r54_c47.tif,Y,Y2,Y2_K8_sq,54,47,0,1,21,102,2,1,1,0.35885382,10.653176,1.4573756,0.934253
Y2_K8_sq_r54_c48.tif,Y,Y2,Y2_K8_sq,54,48,1,1,9,136,2,1,1,0.9103807,9.008726,0.54455394,1.0521013
Y2_K8_sq_r54_c49.tif,Y,Y2,Y2_K8_sq,54,49,0,0,10,131,2,1,1,0.31619284,3.1289048,0.62712896,1.0560899
Y2_K8_sq_r54_c50.tif,Y,Y2,Y2_K8_sq,54,50,1,0,1,135,1,2,2,0.9758758,3.2189453,0.09216797,1.1195298
Y2_K8_sq_r54_c51.tif,Y,Y2,Y2_K8_sq,54,51,0,0,9,71,1,1,1,0.5514095,5.456505,0.9894944,1.0013902
Y2_K8_sq_r55_c14.tif,Y,Y2,Y2_K8_sq,55,14,3,0,8,154,0,0,0,1.8952638,2.679242,0.43471637,1.0624859
Y2_K8_sq_r55_c15.tif,Y,Y2,Y2_K8_sq,55,15,1,0,18,145,0,2,2,0.817149,2.6953819,0.95184714,1.0066212
Y2_K8_sq_r55_c16.tif,Y,Y2,Y2_K8_sq,55,16,2,0,18,169,0,2,2,1.1836538,2.3425832,0.8272598,1.0191721
Y2_K8_sq_r55_c17.tif,Y,Y2,Y2_K8_sq,55,17,1,0,20,152,1,2,2,0.77512413,2.5567622,1.0005052,1.00079
Y2_K8_sq_r55_c18.tif,Y,Y2,Y2_K8_sq,55,18,1,0,23,174,1,2,2,0.6782336,2.237167,1.0035555,1.0020205
Y2_K8_sq_r55_c19.tif,Y,Y2,Y2_K8_sq,55,19,4,0,10,186,1,0,0,2.0145555,2.2150168,0.4439576,1.0603241
Y2_K8_sq_r55_c20.tif,Y,Y2,Y2_K8_sq,55,20,1,0,8,156,0,2,2,0.8122559,2.679242,0.43471637,1.0762398
Y2_K8_sq_r55_c21.tif,Y,Y2,Y2_K8_sq,55,21,2,0,25,154,2,2,2,1.2353983,2.444991,1.1901252,0.969591
Y2_K8_sq_r55_c22.tif,Y,Y2,Y2_K8_sq,55,22,2,0,11,176,2,0,0,1.1836538,2.3425832,0.5142426,1.0612618
Y2_K8_sq_r55_c23.tif,Y,Y2,Y2_K8_sq,55,23,3,0,21,164,1,0,0,1.665837,2.3549128,0.9664701,0.99431384
Y2_K8_sq_r55_c24.tif,Y,Y2,Y2_K8_sq,55,24,2,0,11,169,2,0,0,1.2286842,2.4317033,0.53380615,1.0579449
Y2_K8_sq_r55_c25.tif,Y,Y2,Y2_K8_sq,55,25,2,0,9,150,1,0,0,1.3869809,2.74499,0.49778244,1.0603765
Y2_K8_sq_r55_c47.tif,Y,Y2,Y2_K8_sq,55,47,1,0,29,144,2,2,2,0.77072006,2.5422354,1.4315711,0.9429016
Y2_K8_sq_r55_c48.tif,Y,Y2,Y2_K8_sq,55,48,3,0,13,132,2,0,0,2.1100602,2.9828894,0.76868093,1.014462
Y2_K8_sq_r55_c49.tif,Y,Y2,Y2_K8_sq,55,49,4,0,13,131,1,0,0,2.7129345,2.9828894,0.76868093,1.0068057
Y2_K8_sq_r55_c50.tif,Y,Y2,Y2_K8_sq,55,50,2,0,10,149,1,0,0,1.3869809,2.74499,0.55018055,1.0533308
Y2_K8_sq_r55_c51.tif,Y,Y2,Y2_K8_sq,55,51,3,0,12,69,2,0,0,3.6803377,5.202714,1.2414097,0.92810595
Y2_K8_sq_r56_c15.tif,Y,Y2,Y2_K8_sq,56,15,3,0,3,134,0,0,0,2.228937,3.1509392,0.21051511,1.0877901
Y2_K8_sq_r56_c16.tif,Y,Y2,Y2_K8_sq,56,16,0,0,21,157,0,2,2,0.25119767,2.4857411,1.0201629,1.0048916
Y2_K8_sq_r56_c17.tif,Y,Y2,Y2_K8_sq,56,17,0,0,16,163,1,2,2,0.24980983,2.4720078,0.7785902,1.0374098
Y2_K8_sq_r56_c18.tif,Y,Y2,Y2_K8_sq,56,18,0,1,21,165,1,1,1,0.23923585,7.102118,0.97158366,1.0056512
Y2_K8_sq_r56_c19.tif,Y,Y2,Y2_K8_sq,56,19,1,0,9,178,1,2,2,0.71393013,2.3549128,0.42704493,1.0789363
Y2_K8_sq_r56_c20.tif,Y,Y2,Y2_K8_sq,56,20,1,0,10,171,0,2,2,0.7372105,2.4317033,0.48738825,1.070428
Y2_K8_sq_r56_c21.tif,Y,Y2,Y2_K8_sq,56,21,0,0,10,143,1,2,2,0.2917134,2.886667,0.57857704,1.0632402
Y2_K8_sq_r56_c22.tif,Y,Y2,Y2_K8_sq,56,22,2,0,8,112,1,0,0,1.8232087,3.6083338,0.58546484,1.0419384
Y2_K8_sq_r56_c23.tif,Y,Y2,Y2_K8_sq,56,23,4,0,15,163,0,0,0,2.2116315,2.4317033,0.7194779,1.0204955
Y2_K8_sq_r56_c24.tif,Y,Y2,Y2_K8_sq,56,24,2,0,11,132,1,0,0,1.5379449,3.0437646,0.6681655,1.0351654
Y2_K8_sq_r56_c50.tif,Y,Y2,Y2_K8_sq,56,50,2,0,14,133,2,0,0,1.4972045,2.963135,0.8201525,1.0153494
Y2_K8_sq_r56_c51.tif,Y,Y2,Y2_K8_sq,56,51,4,0,7,107,1,0,0,3.3911684,3.7286117,0.53380615,1.0288177
Y2_K8_sq_r57_c16.tif,Y,Y2,Y2_K8_sq,57,16,2,0,1,131,1,0,0,1.6623374,3.2899516,0.09420109,1.1104475
Y2_K8_sq_r57_c17.tif,Y,Y2,Y2_K8_sq,57,17,1,0,12,151,1,2,2,0.817149,2.6953819,0.64313996,1.0481313
Y2_K8_sq_r57_c18.tif,Y,Y2,Y2_K8_sq,57,18,1,0,19,142,1,2,2,0.82711416,2.7282524,1.0155337,0.9978889
Y2_K8_sq_r57_c19.tif,Y,Y2,Y2_K8_sq,57,19,2,0,14,207,0,2,2,1.0047907,1.9885929,0.5504135,1.0591239
Y2_K8_sq_r57_c20.tif,Y,Y2,Y2_K8_sq,57,20,6,0,13,158,0,0,0,3.2838128,2.4996278,0.64414597,1.0169215
Y2_K8_sq_r57_c21.tif,Y,Y2,Y2_K8_sq,57,21,1,0,5,119,0,2,2,1.0680845,3.5230975,0.36988145,1.0806259
Y2_K8_sq_r57_c22.tif,Y,Y2,Y2_K8_sq,57,22,3,0,4,109,1,0,0,2.68228,3.7918084,0.32571223,1.0657204
Y2_K8_sq_r57_c23.tif,Y,Y2,Y2_K8_sq,57,23,5,0,6,88,0,0,0,4.9244685,4.4300337,0.5496618,1.006313
Y2_K8_sq_r57_c24.tif,Y,Y2,Y2_K8_sq,57,24,5,0,7,147,0,0,0,3.089263,2.7790895,0.39786795,1.0521492
Y2_K8_sq_r57_c25.tif,Y,Y2,Y2_K8_sq,57,25,7,0,12,168,1,0,0,3.588538,2.3673723,0.56487423,1.0238805
Y2_K8_sq_r57_c26.tif,Y,Y2,Y2_K8_sq,57,26,3,0,17,139,0,0,0,1.9658947,2.7790895,0.9283585,0.99508345
Y2_K8_sq_r57_c27.tif,Y,Y2,Y2_K8_sq,57,27,3,0,13,135,1,0,0,2.0686865,2.9244013,0.7536087,1.0170891
Y2_K8_sq_r57_c29.tif,Y,Y2,Y2_K8_sq,57,29,0,0,29,141,0,2,2,0.26288125,2.601357,1.4648635,0.9447984
Y2_K8_sq_r57_c30.tif,Y,Y2,Y2_K8_sq,57,30,2,0,21,147,1,2,2,1.3144064,2.601357,1.0676123,0.98486054
Y2_K8_sq_r57_c31.tif,Y,Y2,Y2_K8_sq,57,31,1,1,38,129,0,1,1,0.79325575,7.8497086,1.9229509,0.8697308
Y2_K8_sq_r57_c50.tif,Y,Y2,Y2_K8_sq,57,50,2,0,5,151,1,0,0,1.4129868,2.7964587,0.2935934,1.0874363
Y2_K8_sq_r57_c51.tif,Y,Y2,Y2_K8_sq,57,51,3,0,6,121,2,0,0,2.397796,3.389647,0.42057458,1.0570939
Y2_K8_sq_r58_c17.tif,Y,Y2,Y2_K8_sq,58,17,2,0,4,139,1,0,0,1.5379449,3.0437646,0.26145607,1.0898534
Y2_K8_sq_r58_c18.tif,Y,Y2,Y2_K8_sq,58,18,2,0,7,142,0,0,0,1.4776334,2.9244013,0.41867152,1.0696325
Y2_K8_sq_r58_c19.tif,Y,Y2,Y2_K8_sq,58,19,2,0,16,166,0,2,2,1.2154726,2.405556,0.7576603,1.0280458
Y2_K8_sq_r58_c20.tif,Y,Y2,Y2_K8_sq,58,20,5,0,18,148,0,0,0,2.8749788,2.5863202,0.9133331,0.98580617
Y2_K8_sq_r58_c21.tif,Y,Y2,Y2_K8_sq,58,21,1,0,7,158,1,2,2,0.8074211,2.663294,0.38129014,1.0835056
Y2_K8_sq_r58_c22.tif,Y,Y2,Y2_K8_sq,58,22,0,0,4,150,1,1,1,0.28984344,2.8681629,0.24637207,1.1079575
Y2_K8_sq_r58_c23.tif,Y,Y2,Y2_K8_sq,58,23,1,0,2,119,1,1,1,1.0939252,3.6083338,0.17219554,1.10677
Y2_K8_sq_r58_c24.tif,Y,Y2,Y2_K8_sq,58,24,2,0,13,170,2,2,2,1.2089727,2.392692,0.61658895,1.0471139
Y2_K8_sq_r58_c25.tif,Y,Y2,Y2_K8_sq,58,25,7,0,19,166,2,0,0,3.4960496,2.3063576,0.8584924,0.98565215
Y2_K8_sq_r58_c26.tif,Y,Y2,Y2_K8_sq,58,26,4,0,13,166,1,0,0,2.1996768,2.4185588,0.6232548,1.0336028
Y2_K8_sq_r58_c27.tif,Y,Y2,Y2_K8_sq,58,27,2,1,21,152,1,1,1,1.2701005,7.5410123,1.0316254,0.9839228
Y2_K8_sq_r58_c28.tif,Y,Y2,Y2_K8_sq,58,28,3,0,13,155,0,0,0,1.829532,2.5863202,0.6664863,1.0322752
Y2_K8_sq_r58_c29.tif,Y,Y2,Y2_K8_sq,58,29,1,1,22,140,1,1,1,0.817149,8.086145,1.1576519,0.97202945
Y2_K8_sq_r58_c30.tif,Y,Y2,Y2_K8_sq,58,30,1,0,13,144,2,2,2,0.8477921,2.7964587,0.72063833,1.0371917
Y2_K8_sq_r58_c31.tif,Y,Y2,Y2_K8_sq,58,31,1,0,29,148,0,2,2,0.75359297,2.4857411,1.3997583,0.94746923
Y2_K8_sq_r58_c50.tif,Y,Y2,Y2_K8_sq,58,50,2,0,13,126,1,0,0,1.5809642,3.1289048,0.80630857,1.0159343
Y2_K8_sq_r58_c51.tif,Y,Y2,Y2_K8_sq,58,51,0,0,8,135,2,1,1,0.31183156,3.0857475,0.50067335,1.0732045
Y2_K8_sq_r59_c18.tif,Y,Y2,Y2_K8_sq,59,18,4,0,11,170,0,0,0,2.1761508,2.392692,0.52524245,1.0471139
Y2_K8_sq_r59_c19.tif,Y,Y2,Y2_K8_sq,59,19,3,0,5,130,0,0,0,2.260779,3.195953,0.33553532,1.0705172
Y2_K8_sq_r59_c20.tif,Y,Y2,Y2_K8_sq,59,20,2,0,37,161,0,2,2,1.1191975,2.2150168,1.585563,0.9181895
Y2_K8_sq_r59_c21.tif,Y,Y2,Y2_K8_sq,59,21,0,0,13,138,1,2,2,0.29552665,2.9244013,0.7536087,1.0396078
Y2_K8_sq_r59_c22.tif,Y,Y2,Y2_K8_sq,59,22,0,0,4,155,1,1,1,0.2808421,2.7790895,0.23872077,1.1092149
Y2_K8_sq_r59_c23.tif,Y,Y2,Y2_K8_sq,59,23,1,0,0,134,2,1,1,0.9901221,3.265937,0.031171164,1.1274905
Y2_K8_sq_r59_c24.tif,Y,Y2,Y2_K8_sq,59,24,1,0,9,147,0,2,2,0.85312414,2.8140464,0.5103052,1.0653838
Y2_K8_sq_r59_c25.tif,Y,Y2,Y2_K8_sq,59,25,6,0,22,184,0,0,0,2.7467408,2.0908103,0.89799166,0.9901336
Y2_K8_sq_r59_c26.tif,Y,Y2,Y2_K8_sq,59,26,2,0,18,176,1,2,2,1.1418074,2.2597647,0.7980132,1.0237424
Y2_K8_sq_r59_c27.tif,Y,Y2,Y2_K8_sq,59,27,1,0,22,162,1,2,2,0.7253836,2.392692,1.0276482,0.99798256
Y2_K8_sq_r59_c28.tif,Y,Y2,Y2_K8_sq,59,28,3,0,24,166,2,0,0,1.6231234,2.2945304,1.0730873,0.98059756
Y2_K8_sq_r59_c30.tif,Y,Y2,Y2_K8_sq,59,30,0,0,11,146,0,2,2,0.28437468,2.8140464,0.617738,1.0581608
Y2_K8_sq_r59_c31.tif,Y,Y2,Y2_K8_sq,59,31,1,0,30,136,0,2,2,0.8026434,2.6475348,1.5414047,0.9275923
Y2_K8_sq_r59_c46.tif,Y,Y2,Y2_K8_sq,59,46,0,0,30,116,2,2,2,0.30551067,3.0231986,1.7601177,0.9040145
Y2_K8_sq_r59_c47.tif,Y,Y2,Y2_K8_sq,59,47,4,0,10,138,0,0,0,2.6424687,2.9054117,0.58233404,1.0328571
Y2_K8_sq_r59_c48.tif,Y,Y2,Y2_K8_sq,59,48,3,0,3,113,1,0,0,2.6157773,3.6977966,0.24705079,1.0772629
Y2_K8_sq_r59_c49.tif,Y,Y2,Y2_K8_sq,59,49,9,0,4,144,2,0,0,5.403119,2.8140464,0.24172355,1.0437149
Y2_K8_sq_r59_c50.tif,Y,Y2,Y2_K8_sq,59,50,0,0,5,129,2,1,1,0.3324675,3.2899516,0.345404,1.0935585
Y2_K8_sq_r59_c51.tif,Y,Y2,Y2_K8_sq,59,51,1,0,2,136,2,2,2,0.9620335,3.1732864,0.15143438,1.111795
Y2_K8_sq_r5_c20.tif,Y,Y2,Y2_K8_sq,5,20,1,0,7,96,1,2,2,1.2796862,4.22107,0.60430884,1.0455207
Y2_K8_sq_r5_c21.tif,Y,Y2,Y2_K8_sq,5,21,1,0,9,125,1,2,2,0.9901221,3.265937,0.59225214,1.0520451
Y2_K8_sq_r5_c22.tif,Y,Y2,Y2_K8_sq,5,22,2,0,15,140,2,2,2,1.4218736,2.8140464,0.83260334,1.0148232
Y2_K8_sq_r5_c23.tif,Y,Y2,Y2_K8_sq,5,23,2,1,29,149,1,1,1,1.2353983,7.3349733,1.3768116,0.93821263
Y2_K8_sq_r5_c24.tif,Y,Y2,Y2_K8_sq,5,24,1,0,46,135,1,2,2,0.7372105,2.4317033,2.1584337,0.8457318
Y2_K8_sq_r5_c32.tif,Y,Y2,Y2_K8_sq,5,32,2,0,18,141,2,2,2,1.3869809,2.74499,0.9693658,0.9969652
Y2_K8_sq_r5_c33.tif,Y,Y2,Y2_K8_sq,5,33,2,0,19,142,2,2,2,1.370169,2.7117174,1.0093789,0.99184114
Y2_K8_sq_r5_c34.tif,Y,Y2,Y2_K8_sq,5,34,0,0,3,173,2,1,1,0.2540201,2.5136707,0.16793902,1.1194139
Y2_K8_sq_r5_c35.tif,Y,Y2,Y2_K8_sq,5,35,3,0,6,100,0,0,0,2.8514328,4.0309315,0.5001427,1.0398107
Y2_K8_sq_r60_c19.tif,Y,Y2,Y2_K8_sq,60,19,3,0,2,84,0,0,0,3.4781215,4.9168506,0.23464008,1.0664155
Y2_K8_sq_r60_c20.tif,Y,Y2,Y2_K8_sq,60,20,2,0,36,153,1,2,2,1.171388,2.3183076,1.6152477,0.9134026
Y2_K8_sq_r60_c21.tif,Y,Y2,Y2_K8_sq,60,21,2,0,19,173,1,2,2,1.1534586,2.2828233,0.8497322,1.0166105
Y2_K8_sq_r60_c22.tif,Y,Y2,Y2_K8_sq,60,22,0,0,3,150,0,1,1,0.2917134,2.886667,0.19285901,1.1151056
Y2_K8_sq_r60_c23.tif,Y,Y2,Y2_K8_sq,60,23,2,0,0,78,1,0,0,2.7570474,5.456505,0.05207865,1.0994284
Y2_K8_sq_r60_c24.tif,Y,Y2,Y2_K8_sq,60,24,1,0,6,140,1,2,2,0.9103807,3.0029087,0.37258956,1.0829321
Y2_K8_sq_r60_c25.tif,Y,Y2,Y2_K8_sq,60,25,3,0,11,152,2,0,0,1.8839824,2.663294,0.58464485,1.0424896
Y2_K8_sq_r60_c26.tif,Y,Y2,Y2_K8_sq,60,26,2,0,22,133,0,2,2,1.4218736,2.8140464,1.2086177,0.96426255
Y2_K8_sq_r60_c27.tif,Y,Y2,Y2_K8_sq,60,27,3,0,26,134,0,0,0,1.9182366,2.7117174,1.3717201,0.9361588
Y2_K8_sq_r60_c37.tif,Y,Y2,Y2_K8_sq,60,37,2,0,17,138,0,2,2,1.4218736,2.8140464,0.940036,1.0003773
Y2_K8_sq_r60_c38.tif,Y,Y2,Y2_K8_sq,60,38,1,0,11,125,1,2,2,0.9758758,3.2189453,0.7066211,1.0369077
Y2_K8_sq_r60_c39.tif,Y,Y2,Y2_K8_sq,60,39,2,0,7,144,0,0,0,1.458567,2.886667,0.41326928,1.0706495
Y2_K8_sq_r60_c40.tif,Y,Y2,Y2_K8_sq,60,40,1,0,14,125,1,2,2,0.95525867,3.1509392,0.872134,1.0150012
Y2_K8_sq_r60_c46.tif,Y,Y2,Y2_K8_sq,60,46,0,0,34,68,1,2,2,0.4347652,4.302244,2.833279,0.75642943
Y2_K8_sq_r60_c47.tif,Y,Y2,Y2_K8_sq,60,47,1,0,16,134,2,2,2,0.88658,2.9244013,0.9210773,1.009583
Y2_K8_sq_r60_c48.tif,Y,Y2,Y2_K8_sq,60,48,2,0,3,123,2,0,0,1.7390608,3.4417953,0.22994727,1.0910252
Y2_K8_sq_r60_c49.tif,Y,Y2,Y2_K8_sq,60,49,1,0,2,151,2,2,2,0.8695304,2.8681629,0.13687338,1.1153193
Y2_K8_sq_r60_c50.tif,Y,Y2,Y2_K8_sq,60,50,3,0,3,125,1,0,0,2.3797672,3.364161,0.22476049,1.0836855
Y2_K8_sq_r60_c51.tif,Y,Y2,Y2_K8_sq,60,51,1,0,1,130,2,2,2,1.012289,3.339055,0.09560707,1.1184508
Y2_K8_sq_r61_c20.tif,Y,Y2,Y2_K8_sq,61,20,4,0,34,132,0,0,0,2.3659313,2.601357,1.7131454,0.88470525
Y2_K8_sq_r61_c21.tif,Y,Y2,Y2_K8_sq,61,21,0,0,16,157,0,2,2,0.25837472,2.5567622,0.8052847,1.0336028
Y2_K8_sq_r61_c22.tif,Y,Y2,Y2_K8_sq,61,22,3,0,2,141,1,0,0,2.1385746,3.0231986,0.14427193,1.098009
Y2_K8_sq_r61_c23.tif,Y,Y2,Y2_K8_sq,61,23,2,0,1,106,2,0,0,2.0367377,4.0309315,0.115417555,1.1018889
Y2_K8_sq_r61_c24.tif,Y,Y2,Y2_K8_sq,61,24,1,0,12,171,0,2,2,0.7292835,2.405556,0.57398516,1.0589181
Y2_K8_sq_r61_c25.tif,Y,Y2,Y2_K8_sq,61,25,2,0,21,176,1,2,2,1.1247656,2.2260368,0.91357875,1.0084627
