patch_df_cortex_cell
patch name;p value;Split;rIdx;cIdx;x_min;x_max;y_min;y_max;BC;CD11b+;DC (CD11c+);DN3;Endo;Fb (PDPN+, ERTR7+);Fb (PDPN+, ERTR7-);Fb (PDPN-, ERTR7+);ICOS+;ISP8;MP;Postsel DP (CD69+);Postsel DP (CD69-);Presel DP;SP4 (CD69+);SP4 (CD69-);SP4 (Helios+);SP8 (CD69+);SP8 (CD69-);T-reg;TEC (PDPN+);cDC1 (XCR1+);cDC2 (SIRPa+);cTEC hi (Ly51+);cTEC hi (Ly51-);cTEC lo (Ly51+);cTEC lo (Ly51-);gd-TC (PD1+);gd-TC (PD1-);mTEC (Aire+);mTEC (CD49f+);mTEC (K10+);mTEC (Ly6g+);mTEC (PIGR+);mTEC hi (K14+, CD86+);mTEC hi (K14+, CD86-);mTEC hi (K8+, CD86+);mTEC hi (K8+, CD86-);mTEC lo (K14+);mTEC lo (K8+);pDCs (PDCA1+);n_cells_total;age;white_pixel_count;base
O3_K8_sq_r35_c34.tif;0.0799999999999999;O3;35;34;19084;19284;16208;16408;0;0;0;2;2;0;1;3;0;3;2;2;32;247;0;0;0;0;0;1;4;0;0;0;16;0;41;0;1;0;0;0;0;0;0;0;0;0;1;0;0;358;O;6353;O3_K8_sq
O3_K8_sq_r35_c36.tif;0.1899999999999999;O3;35;36;19484;19684;16208;16408;0;1;0;1;1;1;0;1;0;0;0;0;28;291;0;0;0;0;0;1;2;0;0;0;13;0;40;0;0;1;0;0;0;0;0;0;0;0;0;0;0;381;O;5602;O3_K8_sq
O3_K8_sq_r35_c37.tif;0.65;O3;35;37;19684;19884;16208;16408;0;0;0;4;13;16;1;10;0;3;0;0;15;199;0;0;0;0;0;0;2;0;0;1;14;7;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;O;10212;O3_K8_sq
O3_K8_sq_r35_c38.tif;0.15;O3;35;38;19884;20084;16208;16408;0;0;2;4;3;1;0;0;0;0;0;0;33;269;0;0;0;0;0;0;3;1;1;1;5;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;O;8130;O3_K8_sq
O3_K8_sq_r35_c39.tif;0.29;O3;35;39;20084;20284;16208;16408;0;0;2;1;0;0;0;0;0;3;2;1;42;269;0;0;0;0;0;0;0;1;0;0;8;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373;O;6308;O3_K8_sq
O3_K8_sq_r35_c40.tif;0.2299999999999999;O3;35;40;20284;20484;16208;16408;1;1;0;1;6;2;3;8;0;0;1;0;20;243;0;0;0;0;0;1;1;0;0;3;10;0;40;0;0;2;0;0;0;0;0;2;0;0;1;0;0;346;O;7077;O3_K8_sq
O3_K8_sq_r35_c41.tif;0.72;O3;35;41;20484;20684;16208;16408;1;1;0;2;1;7;8;0;0;0;2;0;19;247;0;0;0;0;0;0;6;1;0;0;11;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;O;8577;O3_K8_sq
O3_K8_sq_r35_c42.tif;0.29;O3;35;42;20684;20884;16208;16408;1;0;0;11;1;1;1;3;0;1;0;0;19;260;0;0;0;0;0;0;0;0;0;0;8;0;50;1;0;0;0;0;0;0;0;0;0;0;1;0;0;358;O;13022;O3_K8_sq
O3_K8_sq_r35_c43.tif;0.49;O3;35;43;20884;21084;16208;16408;0;0;0;2;2;2;0;2;0;0;0;0;40;275;0;0;0;0;0;2;1;0;0;0;13;0;42;0;0;0;0;0;0;0;0;0;0;0;4;0;0;385;O;9995;O3_K8_sq
O3_K8_sq_r35_c44.tif;0.02;O3;35;44;21084;21284;16208;16408;0;1;0;1;4;3;0;4;0;0;1;1;70;258;0;0;0;0;0;1;4;3;0;0;29;2;29;0;0;0;0;0;0;0;0;3;0;0;0;0;0;414;O;14587;O3_K8_sq
O3_K8_sq_r35_c45.tif;0.0999999999999999;O3;35;45;21284;21484;16208;16408;1;2;0;3;0;7;0;6;1;2;4;0;35;242;0;0;0;0;0;0;4;0;0;0;10;0;45;0;0;0;0;0;0;0;0;1;0;0;6;0;0;369;O;14028;O3_K8_sq
O3_K8_sq_r35_c46.tif;0.3299999999999999;O3;35;46;21484;21684;16208;16408;0;0;1;4;0;0;0;0;0;0;2;0;27;289;0;0;0;0;0;1;0;0;0;0;5;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389;O;13361;O3_K8_sq
O3_K8_sq_r35_c47.tif;0.26;O3;35;47;21684;21884;16208;16408;1;0;0;2;0;0;0;0;0;0;1;0;30;329;0;0;0;0;0;0;0;1;0;0;6;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;O;11852;O3_K8_sq
O3_K8_sq_r35_c48.tif;0.01;O3;35;48;21884;22084;16208;16408;0;0;0;2;0;13;7;10;0;0;3;0;9;143;0;0;0;0;0;0;5;0;0;1;0;3;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;O;13681;O3_K8_sq
O3_K8_sq_r34_c7.tif;0.04;O3;34;7;13684;13884;16408;16608;0;0;0;7;2;10;0;12;0;0;3;0;6;142;0;0;0;0;0;0;1;0;0;13;0;22;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;O;15578;O3_K8_sq
O3_K8_sq_r34_c8.tif;0.79;O3;34;8;13884;14084;16408;16608;1;0;0;5;0;4;3;1;1;1;0;0;28;260;0;0;0;0;0;0;0;0;0;2;3;20;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364;O;11482;O3_K8_sq
O3_K8_sq_r34_c9.tif;0.56;O3;34;9;14084;14284;16408;16608;1;0;1;9;3;1;0;4;1;0;3;0;46;273;0;0;0;0;0;0;0;1;0;14;20;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;O;7937;O3_K8_sq
O3_K8_sq_r34_c10.tif;0.56;O3;34;10;14284;14484;16408;16608;1;1;0;2;3;0;2;5;0;1;2;0;64;288;0;0;0;0;0;0;0;2;1;1;8;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421;O;6792;O3_K8_sq
O3_K8_sq_r34_c11.tif;0.5800000000000001;O3;34;11;14484;14684;16408;16608;0;1;0;3;2;4;0;0;0;0;3;0;58;316;0;0;0;0;0;0;0;0;0;5;11;9;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;O;6990;O3_K8_sq
O3_K8_sq_r34_c12.tif;0.3399999999999999;O3;34;12;14684;14884;16408;16608;1;0;0;3;2;6;3;1;0;2;1;1;35;287;0;0;0;0;0;0;3;3;0;3;12;4;41;0;0;0;0;0;0;0;0;1;0;0;0;0;0;409;O;7166;O3_K8_sq
O3_K8_sq_r34_c13.tif;0.27;O3;34;13;14884;15084;16408;16608;0;0;1;3;5;5;0;9;0;3;1;0;42;279;0;0;0;0;0;0;2;1;0;7;9;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;O;7344;O3_K8_sq
O3_K8_sq_r34_c14.tif;0.15;O3;34;14;15084;15284;16408;16608;0;1;0;1;3;0;0;4;0;1;0;0;52;299;0;0;0;0;0;1;0;1;0;0;14;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417;O;8434;O3_K8_sq
O3_K8_sq_r34_c15.tif;0.26;O3;34;15;15284;15484;16408;16608;0;0;0;1;0;1;0;5;0;1;2;0;54;310;0;0;0;0;0;0;0;0;0;1;13;0;48;0;0;1;0;0;0;0;0;0;0;0;0;0;0;437;O;8659;O3_K8_sq
O3_K8_sq_r34_c16.tif;0.31;O3;34;16;15484;15684;16408;16608;0;0;0;4;4;4;0;17;0;1;0;0;45;265;0;0;0;0;0;1;0;0;0;2;16;1;37;0;0;1;0;0;0;0;0;0;0;0;5;0;0;403;O;9135;O3_K8_sq
O3_K8_sq_r34_c17.tif;0.06;O3;34;17;15684;15884;16408;16608;1;2;2;3;0;0;1;1;0;0;0;2;68;261;0;0;0;0;0;0;0;0;0;0;6;0;43;0;0;0;0;0;0;0;0;0;0;0;6;0;0;396;O;6103;O3_K8_sq
O3_K8_sq_r34_c18.tif;0.92;O3;34;18;15884;16084;16408;16608;0;4;0;3;4;1;2;3;2;1;0;1;48;228;0;0;0;0;0;4;7;1;1;0;10;0;46;0;1;0;0;0;0;0;0;1;0;0;5;0;2;375;O;10606;O3_K8_sq
O3_K8_sq_r34_c20.tif;0.37;O3;34;20;16284;16484;16408;16608;3;1;4;0;0;0;1;5;6;3;0;2;41;222;0;0;0;0;0;2;0;1;0;4;30;0;27;0;3;0;0;0;0;0;0;0;0;0;0;0;0;355;O;10832;O3_K8_sq
O3_K8_sq_r34_c21.tif;0.3199999999999999;O3;34;21;16484;16684;16408;16608;3;1;1;0;2;0;0;7;1;0;0;2;38;267;0;0;0;0;0;3;0;0;0;1;23;0;33;0;2;0;0;0;0;0;0;0;0;0;0;0;0;384;O;7678;O3_K8_sq
O3_K8_sq_r34_c22.tif;0.63;O3;34;22;16684;16884;16408;16608;0;1;0;4;0;0;1;5;1;3;0;2;30;282;0;0;0;0;0;1;0;0;0;2;9;2;43;0;0;0;0;0;0;0;0;0;0;0;3;0;0;389;O;8131;O3_K8_sq
O3_K8_sq_r34_c23.tif;0.14;O3;34;23;16884;17084;16408;16608;0;0;0;3;3;6;1;12;2;4;0;2;40;238;0;0;0;0;0;1;3;2;1;9;14;7;27;2;0;0;0;0;1;0;0;0;0;0;0;0;0;378;O;8560;O3_K8_sq
O3_K8_sq_r34_c24.tif;0.17;O3;34;24;17084;17284;16408;16608;1;0;0;3;4;2;1;5;1;4;1;1;46;297;0;0;0;0;0;0;1;0;0;6;9;9;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;O;7589;O3_K8_sq
O3_K8_sq_r34_c25.tif;0.2299999999999999;O3;34;25;17284;17484;16408;16608;0;0;0;4;7;8;1;2;0;0;1;1;39;270;0;0;0;0;0;0;0;0;1;14;10;7;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;O;6284;O3_K8_sq
O3_K8_sq_r34_c27.tif;0.24;O3;34;27;17684;17884;16408;16608;0;0;0;1;0;1;1;1;1;0;1;1;43;293;0;0;0;0;0;0;0;0;0;9;5;19;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393;O;5114;O3_K8_sq
O3_K8_sq_r34_c28.tif;0.3399999999999999;O3;34;28;17884;18084;16408;16608;1;1;1;0;5;7;0;3;2;0;1;0;51;274;0;0;0;0;0;0;0;1;0;2;19;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407;O;7446;O3_K8_sq
O3_K8_sq_r34_c29.tif;0.04;O3;34;29;18084;18284;16408;16608;3;0;0;0;2;7;1;2;4;1;2;1;54;279;0;0;0;0;0;1;1;1;0;8;11;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417;O;6601;O3_K8_sq
O3_K8_sq_r34_c31.tif;0.04;O3;34;31;18484;18684;16408;16608;0;1;0;1;9;4;0;9;0;1;1;1;27;279;0;0;0;0;0;1;1;0;0;0;19;0;43;0;2;0;0;0;0;0;0;0;0;0;0;0;0;399;O;6021;O3_K8_sq
O3_K8_sq_r34_c32.tif;0.25;O3;34;32;18684;18884;16408;16608;0;2;0;1;0;0;0;5;1;2;0;0;38;253;0;0;0;0;0;1;3;0;0;8;14;6;24;0;0;1;0;0;0;0;0;0;0;0;1;0;0;360;O;6473;O3_K8_sq
O3_K8_sq_r34_c34.tif;0.0799999999999999;O3;34;34;19084;19284;16408;16608;1;0;2;1;3;6;2;8;1;0;0;0;33;250;0;0;0;0;0;1;1;2;0;0;11;0;48;0;1;0;0;0;0;0;0;0;0;0;0;0;0;371;O;6736;O3_K8_sq
O3_K8_sq_r34_c35.tif;0.04;O3;34;35;19284;19484;16408;16608;1;1;0;0;9;1;0;16;0;0;0;1;33;289;0;0;0;0;0;0;2;0;1;0;17;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;O;5304;O3_K8_sq
O3_K8_sq_r34_c36.tif;0.13;O3;34;36;19484;19684;16408;16608;0;0;0;3;2;2;0;1;0;0;2;0;21;293;0;0;0;0;0;0;0;1;0;0;8;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;O;6122;O3_K8_sq
O3_K8_sq_r34_c37.tif;0.49;O3;34;37;19684;19884;16408;16608;0;0;1;4;2;7;0;6;1;0;0;0;16;255;0;0;0;0;0;1;0;0;0;1;9;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;O;8989;O3_K8_sq
O3_K8_sq_r34_c38.tif;0.25;O3;34;38;19884;20084;16408;16608;2;1;1;1;1;5;0;5;3;0;6;0;37;247;0;0;0;0;0;0;0;1;0;0;13;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;O;7404;O3_K8_sq
O3_K8_sq_r34_c39.tif;0.0799999999999999;O3;34;39;20084;20284;16408;16608;3;3;2;0;4;5;2;1;0;3;5;1;47;240;0;0;0;0;0;3;7;1;0;0;6;4;46;0;0;0;0;0;0;0;0;1;0;0;3;0;0;387;O;7064;O3_K8_sq
O3_K8_sq_r34_c40.tif;0.2199999999999999;O3;34;40;20284;20484;16408;16608;0;2;0;1;7;8;3;6;1;1;1;2;53;230;0;0;0;0;0;2;1;3;1;1;21;0;29;0;1;0;0;0;0;0;0;0;0;0;0;0;1;375;O;6407;O3_K8_sq
O3_K8_sq_r34_c41.tif;0.2299999999999999;O3;34;41;20484;20684;16408;16608;1;3;0;0;0;0;0;4;0;1;4;1;49;283;0;0;0;0;0;1;0;1;0;0;17;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;401;O;5305;O3_K8_sq
O3_K8_sq_r34_c42.tif;0.42;O3;34;42;20684;20884;16408;16608;0;2;1;2;1;2;1;3;0;0;6;0;48;280;0;0;0;0;0;1;0;1;0;1;14;2;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;O;9358;O3_K8_sq
O3_K8_sq_r34_c43.tif;0.15;O3;34;43;20884;21084;16408;16608;0;0;0;2;0;0;0;0;0;0;4;0;51;313;0;0;0;0;0;0;0;0;1;1;7;5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434;O;9349;O3_K8_sq
O3_K8_sq_r34_c44.tif;0.3299999999999999;O3;34;44;21084;21284;16408;16608;1;2;2;0;4;8;1;3;1;1;1;3;46;175;6;15;0;0;3;0;4;1;2;3;18;1;21;0;0;3;0;0;0;0;0;12;0;3;2;0;0;342;O;11113;O3_K8_sq
O3_K8_sq_r34_c45.tif;0.3299999999999999;O3;34;45;21284;21484;16408;16608;3;5;2;0;2;14;0;1;4;0;0;0;11;65;8;18;0;0;0;3;14;2;1;0;19;0;6;1;1;1;2;1;0;0;0;22;0;4;2;0;0;212;O;12568;O3_K8_sq
O3_K8_sq_r34_c46.tif;0.64;O3;34;46;21484;21684;16408;16608;1;5;2;1;1;4;0;0;0;0;0;2;44;213;2;4;0;0;0;1;8;4;0;1;16;0;27;1;0;0;0;1;0;0;1;9;1;2;4;0;0;355;O;13858;O3_K8_sq
O3_K8_sq_r34_c47.tif;0.3299999999999999;O3;34;47;21684;21884;16408;16608;0;0;0;4;2;3;0;1;0;1;1;0;37;295;0;0;0;0;0;0;3;0;0;0;7;0;53;0;0;0;0;0;0;0;0;1;0;0;1;0;0;409;O;14377;O3_K8_sq
O3_K8_sq_r34_c48.tif;0.3299999999999999;O3;34;48;21884;22084;16408;16608;0;0;0;5;0;2;0;4;0;0;1;0;21;265;0;0;0;0;0;0;0;0;0;2;0;6;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;O;14410;O3_K8_sq
O3_K8_sq_r33_c5.tif;0.4399999999999999;O3;33;5;13284;13484;16608;16808;0;0;0;6;0;5;2;8;0;0;2;0;6;182;0;0;0;0;0;0;2;1;0;6;3;5;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;O;12291;O3_K8_sq
O3_K8_sq_r33_c6.tif;0.31;O3;33;6;13484;13684;16608;16808;0;0;0;5;0;1;0;4;0;1;0;0;14;270;0;0;0;0;0;0;4;0;0;4;0;16;40;0;1;0;0;0;0;0;0;0;0;0;0;0;0;360;O;10589;O3_K8_sq
O3_K8_sq_r33_c7.tif;0.4399999999999999;O3;33;7;13684;13884;16608;16808;0;0;0;4;2;4;0;0;0;0;2;0;28;297;0;0;0;0;0;0;0;0;0;5;5;10;36;0;0;0;0;0;0;0;0;0;0;0;2;0;0;395;O;9012;O3_K8_sq
O3_K8_sq_r33_c8.tif;0.5900000000000001;O3;33;8;13884;14084;16608;16808;0;0;1;4;2;3;0;18;0;0;0;0;20;253;0;0;0;0;0;0;0;0;0;3;16;5;40;0;0;0;0;0;0;0;0;0;0;0;1;0;1;367;O;10478;O3_K8_sq
O3_K8_sq_r33_c9.tif;0.75;O3;33;9;14084;14284;16608;16808;1;0;1;5;5;1;0;12;0;0;0;0;27;246;0;0;0;0;0;0;0;2;0;8;14;7;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;O;10241;O3_K8_sq
O3_K8_sq_r33_c10.tif;0.37;O3;33;10;14284;14484;16608;16808;0;0;0;4;0;1;2;2;0;2;0;0;42;303;0;0;0;0;0;0;4;2;0;3;22;2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;O;8302;O3_K8_sq
O3_K8_sq_r33_c11.tif;0.51;O3;33;11;14484;14684;16608;16808;0;0;0;1;2;0;0;8;0;4;0;3;62;304;0;0;0;0;0;1;0;0;0;2;21;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;O;9536;O3_K8_sq
O3_K8_sq_r33_c12.tif;0.4;O3;33;12;14684;14884;16608;16808;0;0;0;2;1;1;1;4;1;1;1;0;61;313;0;0;0;0;0;0;0;0;0;0;8;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;O;8646;O3_K8_sq
O3_K8_sq_r33_c13.tif;0.87;O3;33;13;14884;15084;16608;16808;0;0;0;4;2;0;1;1;0;3;1;0;39;321;0;0;0;0;0;0;0;0;0;3;11;1;48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;436;O;9938;O3_K8_sq
O3_K8_sq_r33_c14.tif;0.5700000000000001;O3;33;14;15084;15284;16608;16808;0;0;2;1;5;3;0;2;3;1;3;0;72;268;0;0;0;0;0;0;5;1;0;6;12;4;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;428;O;9432;O3_K8_sq
O3_K8_sq_r33_c15.tif;0.92;O3;33;15;15284;15484;16608;16808;0;0;0;3;3;0;0;6;0;1;2;0;56;317;0;0;0;0;0;0;0;0;0;0;12;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451;O;10123;O3_K8_sq
O3_K8_sq_r33_c16.tif;0.74;O3;33;16;15484;15684;16608;16808;1;3;1;0;9;11;1;23;3;2;1;4;45;176;0;0;0;0;0;1;2;1;0;1;12;1;25;1;0;3;0;0;1;0;0;11;0;0;4;0;0;343;O;10948;O3_K8_sq
O3_K8_sq_r33_c17.tif;0.2299999999999999;O3;33;17;15684;15884;16608;16808;0;1;0;0;11;12;1;25;2;3;0;4;83;224;0;0;0;0;0;0;3;1;0;1;9;4;28;1;0;0;0;0;0;0;0;3;0;0;12;0;0;428;O;8083;O3_K8_sq
O3_K8_sq_r33_c18.tif;0.63;O3;33;18;15884;16084;16608;16808;2;2;0;2;0;1;1;7;0;2;1;0;63;243;0;0;0;0;0;0;1;3;0;0;4;0;51;0;1;0;0;0;0;0;0;1;0;0;3;0;1;389;O;8120;O3_K8_sq
O3_K8_sq_r33_c21.tif;0.0799999999999999;O3;33;21;16484;16684;16608;16808;2;2;0;0;2;1;2;2;2;2;0;7;57;234;0;0;0;0;0;0;1;0;0;0;11;0;50;0;1;0;0;0;0;0;0;0;0;0;3;0;0;379;O;7985;O3_K8_sq
O3_K8_sq_r33_c22.tif;0.12;O3;33;22;16684;16884;16608;16808;1;0;0;2;3;2;1;7;0;0;1;0;69;256;0;0;0;0;0;0;1;3;1;0;16;0;37;1;2;0;0;0;0;0;0;0;0;0;0;0;0;403;O;6812;O3_K8_sq
O3_K8_sq_r33_c23.tif;0.73;O3;33;23;16884;17084;16608;16808;2;2;1;0;3;0;0;8;0;3;1;2;57;267;0;0;0;0;0;0;1;0;0;2;16;1;41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;408;O;8860;O3_K8_sq
O3_K8_sq_r33_c24.tif;0.31;O3;33;24;17084;17284;16608;16808;0;1;0;1;5;6;4;0;0;3;0;0;54;259;0;0;0;0;0;2;2;0;0;12;12;12;19;0;0;0;0;0;0;0;0;2;0;0;1;0;0;395;O;8088;O3_K8_sq
O3_K8_sq_r33_c25.tif;0.05;O3;33;25;17284;17484;16608;16808;0;1;0;1;0;4;2;1;0;1;0;0;58;280;0;0;0;0;0;0;3;1;0;4;18;6;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408;O;6075;O3_K8_sq
O3_K8_sq_r33_c27.tif;0.25;O3;33;27;17684;17884;16608;16808;1;1;0;1;2;7;4;3;2;1;1;0;38;278;0;0;0;0;0;0;0;0;0;15;13;7;12;0;0;0;0;0;0;0;0;0;0;0;2;0;0;388;O;6287;O3_K8_sq
O3_K8_sq_r33_c28.tif;0.06;O3;33;28;17884;18084;16608;16808;4;0;0;1;7;5;0;1;0;0;1;0;38;259;0;0;0;0;0;1;2;0;0;5;19;1;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;372;O;6543;O3_K8_sq
O3_K8_sq_r33_c31.tif;0.39;O3;33;31;18484;18684;16608;16808;0;0;0;3;2;1;0;6;0;2;0;1;25;276;0;0;0;0;0;1;1;0;0;0;22;3;23;1;0;1;0;0;0;0;0;2;0;0;1;0;0;371;O;6177;O3_K8_sq
O3_K8_sq_r33_c32.tif;0.04;O3;33;32;18684;18884;16608;16808;2;0;0;1;4;0;0;5;0;3;1;0;47;285;0;0;0;0;0;0;0;0;0;2;14;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;O;5947;O3_K8_sq
O3_K8_sq_r33_c33.tif;0.0699999999999999;O3;33;33;18884;19084;16608;16808;1;2;1;0;3;3;2;0;1;0;0;1;58;247;0;0;0;0;0;0;2;1;1;2;11;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;378;O;6617;O3_K8_sq
O3_K8_sq_r33_c34.tif;0.02;O3;33;34;19084;19284;16608;16808;0;0;0;1;6;7;1;7;0;2;0;0;62;269;0;0;0;0;0;0;0;0;0;0;11;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405;O;5581;O3_K8_sq
O3_K8_sq_r33_c35.tif;0.15;O3;33;35;19284;19484;16608;16808;0;0;0;0;6;4;1;10;1;2;1;4;53;239;0;0;0;0;0;0;10;1;0;0;28;0;27;0;3;0;0;0;0;0;0;0;0;0;0;0;0;390;O;6828;O3_K8_sq
O3_K8_sq_r33_c36.tif;0.0999999999999999;O3;33;36;19484;19684;16608;16808;1;0;0;2;6;1;2;4;1;0;0;0;51;284;0;0;0;0;0;0;0;1;0;0;19;0;40;1;0;0;0;0;1;0;0;0;0;0;0;0;0;414;O;7636;O3_K8_sq
O3_K8_sq_r33_c37.tif;0.05;O3;33;37;19684;19884;16608;16808;3;0;0;0;1;0;1;0;0;2;1;1;61;280;0;0;0;0;0;1;0;0;0;3;8;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407;O;6971;O3_K8_sq
O3_K8_sq_r33_c38.tif;0.38;O3;33;38;19884;20084;16608;16808;1;4;1;2;6;11;0;8;2;0;4;1;32;164;0;0;0;0;0;2;1;1;1;0;14;3;45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;304;O;7930;O3_K8_sq
O3_K8_sq_r33_c43.tif;0.97;O3;33;43;20884;21084;16608;16808;1;5;0;2;0;1;0;1;0;0;1;1;42;256;0;0;0;0;0;2;6;0;0;2;8;0;45;0;1;2;0;0;0;0;0;0;0;0;3;0;0;379;O;12063;O3_K8_sq
O3_K8_sq_r33_c44.tif;0.87;O3;33;44;21084;21284;16608;16808;1;4;0;2;9;5;0;14;2;1;1;1;30;209;0;0;0;0;0;1;7;1;0;0;12;0;39;0;0;0;1;0;0;0;0;2;0;0;2;0;0;344;O;11357;O3_K8_sq
O3_K8_sq_r33_c45.tif;0.77;O3;33;45;21284;21484;16608;16808;1;9;1;1;17;25;2;8;1;0;3;0;30;140;1;1;0;0;0;1;13;2;1;6;1;8;8;0;2;0;0;0;0;0;0;15;0;0;11;0;0;308;O;11303;O3_K8_sq
O3_K8_sq_r33_c46.tif;0.3299999999999999;O3;33;46;21484;21684;16608;16808;0;6;0;1;6;5;0;0;0;0;2;2;48;232;0;0;0;0;0;0;12;1;0;0;27;0;26;0;0;0;0;0;0;0;0;8;0;0;1;0;0;377;O;13915;O3_K8_sq
O3_K8_sq_r33_c47.tif;0.63;O3;33;47;21684;21884;16608;16808;1;1;0;5;17;16;1;1;1;0;2;0;56;218;0;0;0;0;0;0;4;0;2;0;17;0;38;0;0;0;0;0;0;0;0;2;0;0;2;0;0;384;O;12605;O3_K8_sq
O3_K8_sq_r33_c48.tif;0.06;O3;33;48;21884;22084;16608;16808;0;0;0;6;8;13;0;4;0;1;0;0;27;231;0;0;0;0;0;0;4;1;0;2;6;6;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;O;16014;O3_K8_sq
O3_K8_sq_r32_c4.tif;0.2199999999999999;O3;32;4;13084;13284;16808;17008;0;0;0;5;9;14;2;19;0;0;3;0;3;95;0;0;0;0;0;0;3;0;0;4;1;13;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;207;O;17130;O3_K8_sq
O3_K8_sq_r32_c5.tif;0.93;O3;32;5;13284;13484;16808;17008;0;0;1;8;1;5;0;2;0;2;0;0;8;250;0;0;0;0;0;1;4;0;0;8;2;11;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;O;14050;O3_K8_sq
O3_K8_sq_r32_c6.tif;0.72;O3;32;6;13484;13684;16808;17008;0;0;0;5;2;5;0;4;0;0;1;0;22;277;0;0;0;0;0;0;0;0;0;4;1;12;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;378;O;10456;O3_K8_sq
O3_K8_sq_r32_c7.tif;0.5;O3;32;7;13684;13884;16808;17008;0;0;0;2;2;3;1;1;0;0;0;0;45;309;0;0;0;0;0;0;4;0;0;3;6;6;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;429;O;9683;O3_K8_sq
O3_K8_sq_r32_c8.tif;0.38;O3;32;8;13884;14084;16808;17008;0;1;0;2;0;1;0;9;1;0;0;1;36;263;0;0;0;0;0;0;0;0;0;3;8;10;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371;O;9381;O3_K8_sq
O3_K8_sq_r32_c9.tif;0.96;O3;32;9;14084;14284;16808;17008;0;1;0;1;2;0;1;7;0;0;0;0;76;275;0;0;0;0;0;1;0;3;0;16;6;4;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423;O;8542;O3_K8_sq
O3_K8_sq_r32_c10.tif;0.54;O3;32;10;14284;14484;16808;17008;1;2;1;2;1;2;2;0;1;5;2;0;55;285;0;0;0;0;0;0;2;2;0;0;18;5;34;0;2;0;0;0;0;0;0;0;0;0;0;0;0;422;O;9035;O3_K8_sq
O3_K8_sq_r32_c11.tif;0.5800000000000001;O3;32;11;14484;14684;16808;17008;0;1;0;0;0;0;0;0;1;0;0;0;57;311;0;0;0;0;0;0;0;0;0;0;35;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;435;O;9766;O3_K8_sq
O3_K8_sq_r32_c12.tif;0.96;O3;32;12;14684;14884;16808;17008;0;0;0;1;4;2;0;2;0;3;1;0;44;309;0;0;0;0;0;0;0;0;0;0;5;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;429;O;10576;O3_K8_sq
